ID,householdID,communityID,wave,raeducl,atotb,lbrf_c,hukou
184037102002,1840371020,1840371,2011,1,NA,employed,nonagri
184037103001,1840371030,1840371,2011,1,NA,retired,nonagri
184037103002,1840371030,1840371,2011,1,NA,retired,nonagri
184037104001,1840371040,1840371,2011,1,NA,NA,agri
184037105001,1840371050,1840371,2011,1,NA,retired,nonagri
184037105002,1840371050,1840371,2011,1,NA,retired,agri
184037106001,1840371060,1840371,2011,1,NA,retired,agri
184037107001,1840371070,1840371,2011,1,440500,retired,nonagri
184037107002,1840371070,1840371,2011,1,440500,retired,nonagri
184037108001,1840371080,1840371,2011,1,1013050,retired,nonagri
184037108002,1840371080,1840371,2011,2,1013050,retired,nonagri
184037109001,1840371090,1840371,2011,3,1002400,retired,nonagri
184037109002,1840371090,1840371,2011,1,1002400,retired,nonagri
184037110001,1840371100,1840371,2011,1,NA,NA,NA
184037111001,1840371110,1840371,2011,1,NA,retired,agri
184037111002,1840371110,1840371,2011,1,NA,retired,agri
184037112001,1840371120,1840371,2011,1,328100,retired,nonagri
184037112002,1840371120,1840371,2011,2,328100,employed,nonagri
184037113001,1840371130,1840371,2011,1,45627,employed,nonagri
184037113002,1840371130,1840371,2011,1,45627,others,nonagri
184037114001,1840371140,1840371,2011,2,NA,NA,agri
184037115001,1840371150,1840371,2011,1,2737900,others,nonagri
184037115002,1840371150,1840371,2011,2,2737900,employed,agri
184037201001,1840372010,1840372,2011,1,NA,retired,nonagri
184037202001,1840372020,1840372,2011,1,NA,employed,agri
184037203001,1840372030,1840372,2011,1,1826600,employed,nonagri
184037203002,1840372030,1840372,2011,1,1826600,employed,nonagri
184037204001,1840372040,1840372,2011,1,NA,employed,nonagri
184037205001,1840372050,1840372,2011,1,NA,NA,nonagri
184037206001,1840372060,1840372,2011,1,2200,retired,nonagri
184037206002,1840372060,1840372,2011,1,2200,retired,nonagri
184037207001,1840372070,1840372,2011,2,1409258,employed,nonagri
184037207002,1840372070,1840372,2011,1,1409258,employed,agri
184037301001,1840373010,1840373,2011,3,NA,retired,nonagri
184037302001,1840373020,1840373,2011,2,NA,retired,nonagri
184037303002,1840373030,1840373,2011,1,NA,retired,nonagri
184037304001,1840373040,1840373,2011,2,NA,employed,nonagri
184037305001,1840373050,1840373,2011,3,NA,retired,nonagri
184037305002,1840373050,1840373,2011,3,NA,retired,nonagri
184037306002,1840373060,1840373,2011,2,NA,NA,nonagri
184037307002,1840373070,1840373,2011,3,NA,employed,nonagri
184037308001,1840373080,1840373,2011,1,2000000,retired,nonagri
184037308002,1840373080,1840373,2011,1,2000000,retired,nonagri
184037309001,1840373090,1840373,2011,1,NA,NA,nonagri
184037310001,1840373100,1840373,2011,1,NA,retired,nonagri
184037311002,1840373110,1840373,2011,2,NA,retired,nonagri
184037312001,1840373120,1840373,2011,3,NA,retired,nonagri
184037313002,1840373130,1840373,2011,3,NA,employed,nonagri
184037314001,1840373140,1840373,2011,1,NA,retired,nonagri
184037314002,1840373140,1840373,2011,1,NA,retired,nonagri
184037315001,1840373150,1840373,2011,1,NA,retired,nonagri
184037315002,1840373150,1840373,2011,1,NA,retired,nonagri
184037316001,1840373160,1840373,2011,2,NA,retired,nonagri
184037317001,1840373170,1840373,2011,1,NA,retired,nonagri
184037317002,1840373170,1840373,2011,2,NA,retired,nonagri
184037318002,1840373180,1840373,2011,1,NA,retired,nonagri
184037319001,1840373190,1840373,2011,2,NA,employed,nonagri
184037320002,1840373200,1840373,2011,3,NA,employed,nonagri
184037321001,1840373210,1840373,2011,1,NA,retired,nonagri
184037322001,1840373220,1840373,2011,1,NA,retired,nonagri
194037101001,1940371010,1940371,2011,1,-6300,retired,agri
194037101002,1940371010,1940371,2011,1,-6300,employed,agri
194037102001,1940371020,1940371,2011,1,199600,retired,agri
194037103001,1940371030,1940371,2011,2,21400,others,agri
194037103002,1940371030,1940371,2011,1,21400,others,agri
194037104001,1940371040,1940371,2011,1,238820,employed,agri
194037104002,1940371040,1940371,2011,1,238820,retired,agri
194037105001,1940371050,1940371,2011,2,25650,employed,agri
194037105002,1940371050,1940371,2011,2,25650,employed,agri
194037106001,1940371060,1940371,2011,1,NA,retired,agri
194037106002,1940371060,1940371,2011,1,NA,employed,agri
194037107001,1940371070,1940371,2011,1,156200,employed,agri
194037107002,1940371070,1940371,2011,1,156200,retired,agri
194037108001,1940371080,1940371,2011,1,221520,employed,agri
194037108002,1940371080,1940371,2011,1,221520,retired,agri
194037109001,1940371090,1940371,2011,1,163800,retired,agri
194037109002,1940371090,1940371,2011,1,163800,employed,agri
194037110001,1940371100,1940371,2011,1,117100,retired,agri
194037110002,1940371100,1940371,2011,1,117100,employed,agri
194037111001,1940371110,1940371,2011,1,-8764,employed,agri
194037111002,1940371110,1940371,2011,1,-8764,retired,agri
194037112001,1940371120,1940371,2011,1,8200,retired,agri
194037112002,1940371120,1940371,2011,1,8200,retired,agri
194037113001,1940371130,1940371,2011,2,252200,employed,agri
194037113002,1940371130,1940371,2011,1,252200,retired,agri
194037114001,1940371140,1940371,2011,1,11580,employed,nonagri
194037114002,1940371140,1940371,2011,1,11580,employed,agri
194037115001,1940371150,1940371,2011,1,280,retired,agri
194037116001,1940371160,1940371,2011,1,NA,retired,agri
194037117001,1940371170,1940371,2011,1,203860,retired,agri
194037117002,1940371170,1940371,2011,1,203860,retired,agri
194037118001,1940371180,1940371,2011,1,NA,others,agri
194037118002,1940371180,1940371,2011,1,NA,retired,agri
194037119001,1940371190,1940371,2011,1,318400,retired,agri
194037119002,1940371190,1940371,2011,1,318400,employed,agri
194037120001,1940371200,1940371,2011,1,230800,employed,agri
194037120002,1940371200,1940371,2011,2,230800,retired,agri
194037121001,1940371210,1940371,2011,1,NA,employed,agri
194037121002,1940371210,1940371,2011,1,NA,employed,agri
194037122001,1940371220,1940371,2011,1,64600,retired,agri
194037123001,1940371230,1940371,2011,1,32300,employed,agri
194037123002,1940371230,1940371,2011,1,32300,employed,agri
194037124001,1940371240,1940371,2011,1,2500,employed,agri
194037125001,1940371250,1940371,2011,1,104950,retired,agri
194037125002,1940371250,1940371,2011,1,104950,employed,agri
194037126001,1940371260,1940371,2011,1,24300,retired,agri
194037126002,1940371260,1940371,2011,1,24300,employed,agri
194037127001,1940371270,1940371,2011,1,501950,retired,agri
194037127002,1940371270,1940371,2011,1,501950,retired,agri
194037128001,1940371280,1940371,2011,1,495400,retired,agri
194037128002,1940371280,1940371,2011,1,495400,employed,agri
194037129001,1940371290,1940371,2011,1,-791560,retired,agri
194037129002,1940371290,1940371,2011,2,-791560,employed,agri
194037201001,1940372010,1940372,2011,3,NA,retired,nonagri
194037201002,1940372010,1940372,2011,1,NA,retired,nonagri
194037202001,1940372020,1940372,2011,1,599700,retired,nonagri
194037202002,1940372020,1940372,2011,1,599700,retired,nonagri
194037203001,1940372030,1940372,2011,3,NA,employed,nonagri
194037203002,1940372030,1940372,2011,2,NA,employed,nonagri
194037204001,1940372040,1940372,2011,2,401000,retired,nonagri
194037204002,1940372040,1940372,2011,1,401000,employed,nonagri
194037205001,1940372050,1940372,2011,1,1006550,retired,nonagri
194037205002,1940372050,1940372,2011,1,1006550,retired,nonagri
194037206001,1940372060,1940372,2011,2,1030000,retired,nonagri
194037206002,1940372060,1940372,2011,3,1030000,retired,nonagri
194037207001,1940372070,1940372,2011,2,721700,employed,nonagri
194037207002,1940372070,1940372,2011,1,721700,employed,nonagri
194037208001,1940372080,1940372,2011,2,NA,retired,nonagri
194037208002,1940372080,1940372,2011,2,NA,employed,nonagri
194037209001,1940372090,1940372,2011,1,7600,others,agri
194037209002,1940372090,1940372,2011,1,7600,retired,agri
194037210001,1940372100,1940372,2011,1,NA,retired,nonagri
194037210002,1940372100,1940372,2011,2,NA,employed,nonagri
194037211001,1940372110,1940372,2011,1,500,retired,agri
194037211002,1940372110,1940372,2011,1,500,retired,agri
194037212001,1940372120,1940372,2011,1,NA,employed,nonagri
194037212002,1940372120,1940372,2011,2,NA,employed,nonagri
194037213001,1940372130,1940372,2011,3,1807900,retired,nonagri
194037213002,1940372130,1940372,2011,3,1807900,retired,nonagri
194037214001,1940372140,1940372,2011,1,1125000,retired,nonagri
194037214002,1940372140,1940372,2011,1,1125000,retired,nonagri
194037215001,1940372150,1940372,2011,3,1236500,retired,nonagri
194037215002,1940372150,1940372,2011,1,1236500,retired,nonagri
194037216001,1940372160,1940372,2011,1,2500,employed,agri
194037216002,1940372160,1940372,2011,1,2500,others,agri
194037217001,1940372170,1940372,2011,1,614000,retired,nonagri
194037217002,1940372170,1940372,2011,1,614000,retired,nonagri
194037218001,1940372180,1940372,2011,1,3600,retired,agri
194037218002,1940372180,1940372,2011,1,3600,retired,agri
194037219001,1940372190,1940372,2011,1,1071100,retired,nonagri
194037219002,1940372190,1940372,2011,1,1071100,retired,nonagri
194037301001,1940373010,1940373,2011,1,NA,retired,agri
194037301002,1940373010,1940373,2011,1,NA,retired,agri
194037302001,1940373020,1940373,2011,1,101200,retired,agri
194037302002,1940373020,1940373,2011,1,101200,employed,agri
194037303001,1940373030,1940373,2011,1,108800,retired,agri
194037304001,1940373040,1940373,2011,1,205900,employed,agri
194037304002,1940373040,1940373,2011,1,205900,employed,agri
194037305001,1940373050,1940373,2011,2,NA,employed,agri
194037306001,1940373060,1940373,2011,1,NA,retired,agri
194037306002,1940373060,1940373,2011,1,NA,retired,agri
194037307001,1940373070,1940373,2011,1,181900,employed,agri
194037307002,1940373070,1940373,2011,1,181900,retired,agri
194037308001,1940373080,1940373,2011,2,NA,employed,agri
194037308002,1940373080,1940373,2011,1,NA,employed,agri
194037309001,1940373090,1940373,2011,1,12600,retired,agri
194037310001,1940373100,1940373,2011,1,253400,employed,agri
194037310002,1940373100,1940373,2011,2,253400,employed,agri
194037311001,1940373110,1940373,2011,1,NA,retired,agri
194037311002,1940373110,1940373,2011,1,NA,employed,agri
194037312001,1940373120,1940373,2011,2,477600,others,agri
194037313001,1940373130,1940373,2011,1,102990,retired,agri
194037314001,1940373140,1940373,2011,1,109500,employed,agri
194037314002,1940373140,1940373,2011,1,109500,retired,agri
194037315001,1940373150,1940373,2011,1,22000,retired,agri
194037315002,1940373150,1940373,2011,1,22000,retired,agri
194037316001,1940373160,1940373,2011,1,288600,employed,agri
194037316002,1940373160,1940373,2011,1,288600,retired,agri
194037317001,1940373170,1940373,2011,1,NA,retired,agri
194037318001,1940373180,1940373,2011,2,54000,retired,agri
194037318002,1940373180,1940373,2011,1,54000,employed,agri
194037319001,1940373190,1940373,2011,3,902300,employed,agri
194037319002,1940373190,1940373,2011,1,902300,retired,agri
194037320001,1940373200,1940373,2011,1,164000,retired,agri
194037320002,1940373200,1940373,2011,1,164000,employed,agri
194037321001,1940373210,1940373,2011,1,254650,retired,agri
194037321002,1940373210,1940373,2011,1,254650,employed,agri
194037322001,1940373220,1940373,2011,NA,NA,NA,NA
194037322002,1940373220,1940373,2011,NA,NA,NA,NA
194037323001,1940373230,1940373,2011,1,202600,retired,agri
194037324001,1940373240,1940373,2011,1,265400,employed,agri
194037324002,1940373240,1940373,2011,1,265400,retired,agri
194037325001,1940373250,1940373,2011,1,462700,employed,nonagri
194037325002,1940373250,1940373,2011,3,462700,employed,agri
194037326001,1940373260,1940373,2011,1,NA,employed,agri
194037326002,1940373260,1940373,2011,1,NA,retired,agri
194037327001,1940373270,1940373,2011,1,NA,retired,agri
194037327002,1940373270,1940373,2011,1,NA,employed,agri
194037328001,1940373280,1940373,2011,1,1700,retired,agri
194037329001,1940373290,1940373,2011,1,223780,retired,agri
194037330001,1940373300,1940373,2011,1,360100,retired,agri
194037330002,1940373300,1940373,2011,1,360100,employed,agri
194037331001,1940373310,1940373,2011,1,1300,retired,agri
194037332001,1940373320,1940373,2011,1,254200,employed,agri
194037332002,1940373320,1940373,2011,1,254200,retired,agri
194037333001,1940373330,1940373,2011,1,103700,retired,agri
194037333002,1940373330,1940373,2011,1,103700,retired,nonagri
194037334001,1940373340,1940373,2011,1,303700,retired,agri
194037334002,1940373340,1940373,2011,1,303700,retired,agri
194037335001,1940373350,1940373,2011,1,498000,retired,agri
194037335002,1940373350,1940373,2011,1,498000,employed,agri
194037336001,1940373360,1940373,2011,1,3700,retired,agri
194037336002,1940373360,1940373,2011,1,3700,retired,agri
194037337001,1940373370,1940373,2011,1,153600,retired,nonagri
194037338001,1940373380,1940373,2011,1,155500,retired,agri
194037338002,1940373380,1940373,2011,1,155500,retired,agri
194037339001,1940373390,1940373,2011,1,400,employed,agri
194037339002,1940373390,1940373,2011,1,400,employed,agri
200104101001,2001041010,2001041,2011,2,NA,employed,nonagri
200104102001,2001041020,2001041,2011,2,NA,retired,nonagri
200104102002,2001041020,2001041,2011,3,NA,employed,nonagri
200104103002,2001041030,2001041,2011,2,NA,retired,nonagri
200104104001,2001041040,2001041,2011,1,NA,employed,agri
200104105001,2001041050,2001041,2011,3,1354500,employed,nonagri
200104105002,2001041050,2001041,2011,3,1354500,employed,nonagri
200104106001,2001041060,2001041,2011,1,NA,employed,nonagri
200104106002,2001041060,2001041,2011,2,NA,retired,nonagri
200104107001,2001041070,2001041,2011,1,NA,retired,nonagri
200104107002,2001041070,2001041,2011,1,NA,retired,nonagri
200104108002,2001041080,2001041,2011,2,NA,NA,nonagri
200104109001,2001041090,2001041,2011,1,NA,employed,nonagri
200104110001,2001041100,2001041,2011,2,NA,employed,nonagri
200104110002,2001041100,2001041,2011,3,NA,employed,nonagri
200104111001,2001041110,2001041,2011,3,NA,employed,nonagri
200104111002,2001041110,2001041,2011,3,NA,NA,NA
200104112001,2001041120,2001041,2011,3,NA,employed,nonagri
200104112002,2001041120,2001041,2011,3,NA,employed,nonagri
200104113001,2001041130,2001041,2011,1,NA,employed,nonagri
200104113002,2001041130,2001041,2011,1,NA,others,nonagri
200104114001,2001041140,2001041,2011,1,NA,employed,agri
200104114002,2001041140,2001041,2011,2,NA,retired,nonagri
200104201002,2001042010,2001042,2011,2,NA,retired,nonagri
200104202001,2001042020,2001042,2011,1,859200,retired,nonagri
200104202002,2001042020,2001042,2011,2,859200,retired,nonagri
200104203001,2001042030,2001042,2011,1,NA,retired,nonagri
200104203002,2001042030,2001042,2011,1,NA,retired,nonagri
200104204001,2001042040,2001042,2011,1,404120,employed,nonagri
200104204002,2001042040,2001042,2011,1,404120,retired,nonagri
200104205002,2001042050,2001042,2011,1,NA,retired,nonagri
200104206001,2001042060,2001042,2011,1,181900,employed,nonagri
200104206002,2001042060,2001042,2011,2,181900,retired,nonagri
200104207001,2001042070,2001042,2011,1,1658200,employed,nonagri
200104207002,2001042070,2001042,2011,1,1658200,employed,nonagri
200104208002,2001042080,2001042,2011,1,NA,employed,nonagri
200104209001,2001042090,2001042,2011,2,NA,employed,nonagri
200104209002,2001042090,2001042,2011,3,NA,employed,nonagri
200104210002,2001042100,2001042,2011,1,NA,employed,nonagri
200104211001,2001042110,2001042,2011,1,433800,employed,nonagri
200104211002,2001042110,2001042,2011,1,433800,retired,nonagri
200104212001,2001042120,2001042,2011,3,727500,employed,nonagri
200104212002,2001042120,2001042,2011,2,727500,employed,nonagri
200104213001,2001042130,2001042,2011,2,400000,retired,nonagri
200104213002,2001042130,2001042,2011,1,400000,retired,nonagri
200104214002,2001042140,2001042,2011,1,NA,NA,nonagri
200104301001,2001043010,2001043,2011,1,NA,employed,agri
200104302001,2001043020,2001043,2011,1,NA,employed,agri
200104302002,2001043020,2001043,2011,1,NA,employed,agri
200104303001,2001043030,2001043,2011,1,6000,employed,agri
200104304001,2001043040,2001043,2011,1,NA,employed,agri
200104304002,2001043040,2001043,2011,1,NA,employed,agri
200104305001,2001043050,2001043,2011,1,NA,employed,agri
200104305002,2001043050,2001043,2011,1,NA,employed,agri
200104306001,2001043060,2001043,2011,1,NA,employed,agri
200104306002,2001043060,2001043,2011,1,NA,retired,agri
200104307001,2001043070,2001043,2011,1,NA,employed,agri
200104307002,2001043070,2001043,2011,1,NA,employed,agri
200104308001,2001043080,2001043,2011,1,NA,employed,agri
200104308002,2001043080,2001043,2011,1,NA,employed,agri
200104309001,2001043090,2001043,2011,1,NA,retired,agri
200104310001,2001043100,2001043,2011,1,-54700,others,agri
200104310002,2001043100,2001043,2011,1,-54700,retired,agri
200104311001,2001043110,2001043,2011,1,NA,employed,agri
200104312001,2001043120,2001043,2011,1,NA,retired,agri
200104313001,2001043130,2001043,2011,1,NA,employed,agri
200104313002,2001043130,2001043,2011,1,NA,employed,agri
200104314001,2001043140,2001043,2011,1,NA,employed,agri
200104314002,2001043140,2001043,2011,1,NA,employed,agri
200104315001,2001043150,2001043,2011,1,NA,retired,agri
200104316001,2001043160,2001043,2011,1,NA,employed,agri
200104316002,2001043160,2001043,2011,1,NA,employed,agri
200104317001,2001043170,2001043,2011,1,NA,employed,agri
200104317002,2001043170,2001043,2011,1,NA,employed,agri
200104318001,2001043180,2001043,2011,1,NA,retired,agri
200104318002,2001043180,2001043,2011,1,NA,retired,agri
200104319001,2001043190,2001043,2011,1,NA,retired,agri
200104320001,2001043200,2001043,2011,1,315000,employed,agri
200104320002,2001043200,2001043,2011,2,315000,employed,agri
202454101001,2024541010,2024541,2011,1,102650,employed,agri
202454102001,2024541020,2024541,2011,1,278700,employed,agri
202454102002,2024541020,2024541,2011,1,278700,employed,agri
202454103001,2024541030,2024541,2011,1,NA,retired,agri
202454104001,2024541040,2024541,2011,1,62000,retired,agri
202454104002,2024541040,2024541,2011,1,62000,employed,agri
202454105001,2024541050,2024541,2011,1,397400,employed,agri
202454105002,2024541050,2024541,2011,1,397400,employed,agri
202454106001,2024541060,2024541,2011,1,973000,employed,agri
202454106002,2024541060,2024541,2011,1,973000,employed,agri
202454107001,2024541070,2024541,2011,1,2350,retired,agri
202454107002,2024541070,2024541,2011,1,2350,employed,agri
202454108001,2024541080,2024541,2011,1,NA,employed,agri
202454108002,2024541080,2024541,2011,1,NA,employed,agri
202454109001,2024541090,2024541,2011,1,270600,employed,agri
202454109002,2024541090,2024541,2011,1,270600,retired,agri
202454110001,2024541100,2024541,2011,1,NA,employed,agri
202454110002,2024541100,2024541,2011,1,NA,employed,agri
202454111001,2024541110,2024541,2011,1,NA,employed,agri
202454111002,2024541110,2024541,2011,1,NA,employed,agri
202454112001,2024541120,2024541,2011,1,NA,employed,agri
202454112002,2024541120,2024541,2011,1,NA,employed,agri
202454113001,2024541130,2024541,2011,1,NA,retired,agri
202454113002,2024541130,2024541,2011,1,NA,employed,agri
202454114001,2024541140,2024541,2011,1,NA,employed,agri
202454114002,2024541140,2024541,2011,1,NA,employed,agri
202454115001,2024541150,2024541,2011,1,NA,employed,agri
202454115002,2024541150,2024541,2011,1,NA,employed,agri
202454116001,2024541160,2024541,2011,1,91700,retired,agri
202454116002,2024541160,2024541,2011,1,91700,retired,nonagri
202454117001,2024541170,2024541,2011,1,509100,employed,agri
202454117002,2024541170,2024541,2011,1,509100,NA,agri
202454118001,2024541180,2024541,2011,1,212300,employed,agri
202454118002,2024541180,2024541,2011,1,212300,employed,agri
202454119001,2024541190,2024541,2011,1,NA,NA,agri
202454120001,2024541200,2024541,2011,2,186600,employed,agri
202454120002,2024541200,2024541,2011,1,186600,employed,agri
202454121001,2024541210,2024541,2011,1,187000,employed,agri
202454121002,2024541210,2024541,2011,2,187000,employed,agri
202454122001,2024541220,2024541,2011,2,560200,employed,agri
202454122002,2024541220,2024541,2011,1,560200,employed,agri
202454123001,2024541230,2024541,2011,1,36500,employed,agri
202454124001,2024541240,2024541,2011,1,NA,employed,agri
202454124002,2024541240,2024541,2011,1,NA,employed,agri
202454125001,2024541250,2024541,2011,1,53200,employed,agri
202454125002,2024541250,2024541,2011,1,53200,employed,agri
202454126001,2024541260,2024541,2011,1,NA,retired,agri
202454126002,2024541260,2024541,2011,1,NA,employed,agri
202454127001,2024541270,2024541,2011,1,NA,employed,agri
202454201001,2024542010,2024542,2011,2,403550,retired,nonagri
202454201002,2024542010,2024542,2011,2,403550,retired,nonagri
202454202001,2024542020,2024542,2011,1,1300,retired,agri
202454203001,2024542030,2024542,2011,2,NA,retired,agri
202454203002,2024542030,2024542,2011,1,NA,employed,agri
202454204001,2024542040,2024542,2011,1,1078000,employed,agri
202454204002,2024542040,2024542,2011,1,1078000,employed,agri
202454205001,2024542050,2024542,2011,1,809800,employed,agri
202454205002,2024542050,2024542,2011,1,809800,employed,agri
202454206001,2024542060,2024542,2011,1,404400,retired,agri
202454206002,2024542060,2024542,2011,1,404400,retired,agri
202454207001,2024542070,2024542,2011,1,NA,employed,agri
202454207002,2024542070,2024542,2011,1,NA,retired,agri
202454208001,2024542080,2024542,2011,1,1545500,employed,agri
202454208002,2024542080,2024542,2011,1,1545500,employed,agri
202454209001,2024542090,2024542,2011,1,216300,employed,agri
202454209002,2024542090,2024542,2011,1,216300,retired,agri
202454210001,2024542100,2024542,2011,1,592500,employed,agri
202454210002,2024542100,2024542,2011,1,592500,retired,agri
202454211001,2024542110,2024542,2011,1,NA,retired,agri
202454211002,2024542110,2024542,2011,1,NA,employed,agri
202454212001,2024542120,2024542,2011,1,NA,retired,agri
202454212002,2024542120,2024542,2011,1,NA,employed,agri
202454213001,2024542130,2024542,2011,1,402100,employed,agri
202454213002,2024542130,2024542,2011,1,402100,employed,agri
202454214001,2024542140,2024542,2011,1,1018950,employed,agri
202454214002,2024542140,2024542,2011,1,1018950,employed,agri
202454215001,2024542150,2024542,2011,2,1030600,employed,agri
202454215002,2024542150,2024542,2011,1,1030600,employed,agri
202454216001,2024542160,2024542,2011,1,1368900,retired,agri
202454216002,2024542160,2024542,2011,1,1368900,employed,agri
202454217001,2024542170,2024542,2011,1,629550,employed,agri
202454217002,2024542170,2024542,2011,1,629550,employed,agri
202454218001,2024542180,2024542,2011,1,1009730,employed,agri
202454218002,2024542180,2024542,2011,2,1009730,employed,agri
202454219001,2024542190,2024542,2011,1,36850,employed,agri
202454219002,2024542190,2024542,2011,1,36850,employed,agri
202454220001,2024542200,2024542,2011,1,NA,employed,agri
202454301001,2024543010,2024543,2011,1,154100,retired,agri
202454301002,2024543010,2024543,2011,1,154100,retired,agri
202454302001,2024543020,2024543,2011,1,NA,retired,agri
202454303001,2024543030,2024543,2011,1,NA,retired,agri
202454303002,2024543030,2024543,2011,1,NA,retired,agri
202454304001,2024543040,2024543,2011,1,1007600,employed,agri
202454304002,2024543040,2024543,2011,1,1007600,employed,agri
202454305001,2024543050,2024543,2011,1,6820,retired,agri
202454306001,2024543060,2024543,2011,1,475800,employed,agri
202454306002,2024543060,2024543,2011,1,475800,employed,agri
202454307001,2024543070,2024543,2011,1,NA,retired,agri
202454307002,2024543070,2024543,2011,1,NA,retired,agri
202454308001,2024543080,2024543,2011,1,NA,employed,agri
202454308002,2024543080,2024543,2011,1,NA,retired,agri
202454309001,2024543090,2024543,2011,1,92400,employed,agri
202454309002,2024543090,2024543,2011,1,92400,employed,agri
202454310001,2024543100,2024543,2011,1,NA,employed,agri
202454310002,2024543100,2024543,2011,1,NA,employed,agri
202454311001,2024543110,2024543,2011,1,-157300,retired,agri
202454311002,2024543110,2024543,2011,1,-157300,retired,agri
202454312001,2024543120,2024543,2011,1,NA,retired,agri
202454312002,2024543120,2024543,2011,1,NA,employed,agri
202454313001,2024543130,2024543,2011,1,102400,employed,agri
202454313002,2024543130,2024543,2011,1,102400,employed,agri
202454314001,2024543140,2024543,2011,1,NA,retired,agri
202454314002,2024543140,2024543,2011,1,NA,employed,agri
202454315001,2024543150,2024543,2011,1,228400,employed,agri
202454315002,2024543150,2024543,2011,2,228400,employed,agri
202454316001,2024543160,2024543,2011,1,774900,employed,agri
202454316002,2024543160,2024543,2011,1,774900,employed,agri
202454317001,2024543170,2024543,2011,1,543300,employed,agri
202454317002,2024543170,2024543,2011,1,543300,employed,agri
202454318001,2024543180,2024543,2011,1,725360,employed,agri
202454318002,2024543180,2024543,2011,1,725360,employed,agri
202454319001,2024543190,2024543,2011,1,74600,employed,agri
202454319002,2024543190,2024543,2011,1,74600,employed,agri
202454320001,2024543200,2024543,2011,1,NA,employed,agri
202454320002,2024543200,2024543,2011,1,NA,employed,agri
202454321001,2024543210,2024543,2011,1,NA,employed,agri
202454321002,2024543210,2024543,2011,1,NA,employed,agri
202454322001,2024543220,2024543,2011,1,NA,others,agri
202454322002,2024543220,2024543,2011,1,NA,retired,agri
204028101001,2040281010,2040281,2011,2,NA,employed,nonagri
204028101002,2040281010,2040281,2011,3,NA,employed,nonagri
204028102001,2040281020,2040281,2011,3,3859300,employed,nonagri
204028102002,2040281020,2040281,2011,2,3859300,employed,nonagri
204028103001,2040281030,2040281,2011,3,NA,employed,nonagri
204028103002,2040281030,2040281,2011,3,NA,employed,nonagri
204028104001,2040281040,2040281,2011,1,517400,retired,nonagri
204028105001,2040281050,2040281,2011,1,1011100,retired,nonagri
204028105002,2040281050,2040281,2011,2,1011100,retired,nonagri
204028106001,2040281060,2040281,2011,1,NA,retired,nonagri
204028106002,2040281060,2040281,2011,1,NA,retired,nonagri
204028107001,2040281070,2040281,2011,1,1388300,retired,nonagri
204028107002,2040281070,2040281,2011,2,1388300,retired,nonagri
204028108001,2040281080,2040281,2011,3,NA,retired,nonagri
204028108002,2040281080,2040281,2011,2,NA,retired,nonagri
204028109001,2040281090,2040281,2011,1,NA,retired,nonagri
204028110001,2040281100,2040281,2011,1,NA,employed,nonagri
204028110002,2040281100,2040281,2011,2,NA,employed,nonagri
204028111001,2040281110,2040281,2011,3,NA,retired,nonagri
204028111002,2040281110,2040281,2011,2,NA,retired,nonagri
204028112001,2040281120,2040281,2011,NA,NA,NA,NA
204028113002,2040281130,2040281,2011,1,NA,retired,nonagri
204028114001,2040281140,2040281,2011,1,NA,retired,agri
204028114002,2040281140,2040281,2011,1,NA,retired,others
204028115001,2040281150,2040281,2011,3,NA,retired,nonagri
204028115002,2040281150,2040281,2011,2,NA,retired,nonagri
204028116001,2040281160,2040281,2011,1,1261050,employed,agri
204028116002,2040281160,2040281,2011,1,1261050,retired,agri
204028117002,2040281170,2040281,2011,2,NA,retired,nonagri
204028118001,2040281180,2040281,2011,1,NA,retired,nonagri
204028118002,2040281180,2040281,2011,1,NA,retired,nonagri
204028119001,2040281190,2040281,2011,3,4826500,retired,nonagri
204028120001,2040281200,2040281,2011,3,2829500,retired,nonagri
204028120002,2040281200,2040281,2011,3,2829500,employed,nonagri
204028121001,2040281210,2040281,2011,2,NA,employed,nonagri
204028121002,2040281210,2040281,2011,2,NA,retired,nonagri
204028122001,2040281220,2040281,2011,1,NA,employed,nonagri
204028122002,2040281220,2040281,2011,2,NA,retired,nonagri
204028201001,2040282010,2040282,2011,2,1322507,others,nonagri
204028201002,2040282010,2040282,2011,1,1322507,retired,nonagri
204028202001,2040282020,2040282,2011,2,NA,retired,nonagri
204028203001,2040282030,2040282,2011,2,1277800,retired,nonagri
204028203002,2040282030,2040282,2011,1,1277800,retired,nonagri
204028204001,2040282040,2040282,2011,1,1554900,retired,nonagri
204028205001,2040282050,2040282,2011,2,2219800,retired,nonagri
204028205002,2040282050,2040282,2011,1,2219800,retired,nonagri
204028206001,2040282060,2040282,2011,1,238700,retired,nonagri
204028206002,2040282060,2040282,2011,1,238700,retired,nonagri
204028207001,2040282070,2040282,2011,1,NA,retired,nonagri
204028208001,2040282080,2040282,2011,2,1389300,employed,nonagri
204028209001,2040282090,2040282,2011,3,NA,NA,nonagri
204028210002,2040282100,2040282,2011,2,NA,NA,nonagri
204028211001,2040282110,2040282,2011,2,NA,employed,nonagri
204028211002,2040282110,2040282,2011,1,NA,retired,nonagri
204028212001,2040282120,2040282,2011,1,1621100,employed,nonagri
204028212002,2040282120,2040282,2011,1,1621100,employed,nonagri
204028213001,2040282130,2040282,2011,1,NA,retired,nonagri
